X,Y,fid,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
134.107323783,34.8622449401,"2426","33346",津瀬公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8622449401,134.107323783,"2475"
134.12508587,34.8402939606,"2427","33346",天瀬公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8402939606,134.12508587,"2476"
134.174630559,34.8126669349,"2428","33346",田ヶ原コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8126669349,134.174630559,"2477"
134.063972101,34.8395306307,"2429","33346",田賀公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8395306307,134.063972101,"2478"
134.131705131,34.8123011663,"2430","33346",田原下コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8123011663,134.131705131,"2479"
134.13278071,34.8216257292,"2431","33346",田原上コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8216257292,134.13278071,"2480"
134.132960632,34.8213672988,"2432","33346",田原上県住宅供給公,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8213672988,134.132960632,"2481"
134.126904594,34.8562167371,"2433","33346",下田土公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8562167371,134.126904594,"2482"
134.12715294,34.8564612806,"2434","33346",田土消防機庫,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8564612806,134.12715294,"2483"
134.18290087,34.8163315165,"2435","33346",奴谷・飼葉コミュニティ,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8163315165,134.18290087,"2484"
134.08689,34.848814,"2436","33346",桃谷順天館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.848814,134.08689,"2485"
134.17779,34.810609,"2437","33346",藤野会館,岡山県和気郡和気町藤野1709番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.810609,134.17779,"2486"
134.178045447,34.8112310287,"2438","33346",藤野児童館,岡山県和気郡和気町藤野1725,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.8112310287,134.178045447,"2487"
134.174562,34.809248,"2439","33346",藤野小学校,岡山県和気郡和気町藤野429,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.809248,134.174562,"2488"
134.17431944,34.8100761842,"2440","33346",藤野幼稚園,岡山県和気郡和気町藤野463,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.8100761842,134.17431944,"2489"
134.197226884,34.8208697076,"2441","33346",働コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8208697076,134.197226884,"2490"
134.125880464,34.8748542264,"2442","33346",南公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8748542264,134.125880464,"2491"
134.162567956,34.8416111232,"2443","33346",日笠下コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8416111232,134.162567956,"2492"
134.164978,34.842994,"2444","33346",日笠小学校,岡山県和気郡和気町日笠上222,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.842994,134.164978,"2493"
134.165314507,34.847189541,"2445","33346",日笠上コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.847189541,134.165314507,"2494"
134.163801,34.841375,"2446","33346",日笠地区公民館,岡山県和気郡和気町日笠上86番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.841375,134.163801,"2495"
134.163761268,34.841374424,"2447","33346",日笠幼稚園,岡山県和気郡和気町日笠上86-1,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.841374424,134.163761268,"2496"
134.166392985,34.8047736369,"2448","33346",日室コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8047736369,134.166392985,"2497"
134.16844655,34.7991588639,"2449","33346",日室台コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7991588639,134.16844655,"2498"
134.161177,34.79418,"2450","33346",入田コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.79418,134.161177,"2499"
134.09046684,34.8413922464,"2451","33346",父井原コミュニティーセンター,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8413922464,134.09046684,"2500"
134.152508632,34.7917573336,"2452","33346",福富コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7917573336,134.152508632,"2501"
134.098425837,34.8498217218,"2453","33346",米澤コミュニティ広場,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8498217218,134.098425837,"2502"
134.094307,34.8512753714,"2454","33346",米澤公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8512753714,134.094307,"2503"
134.138259246,34.8744864994,"2455","33346",片倉公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8744864994,134.138259246,"2504"
134.142466,34.819348,"2456","33346",法泉寺,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.819348,134.142466,"2505"
134.121737418,34.8013184149,"2457","33346",本コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8013184149,134.121737418,"2506"
134.146288,34.802935,"2458","33346",本成寺,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.802935,134.146288,"2507"
134.166341,34.795944,"2459","33346",本荘小学校,岡山県和気郡和気町衣笠550,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.795944,134.166341,"2508"
134.164070947,34.7966695811,"2460","33346",本荘地区公民館,岡山県和気郡和気町衣笠603番地,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.7966695811,134.164070947,"2509"
134.164619,34.795249,"2461","33346",本荘幼稚園,岡山県和気郡和気町衣笠570,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.795249,134.164619,"2510"
134.12183484,34.8859018876,"2462","33346",本谷公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8859018876,134.12183484,"2511"
134.159052578,34.8401661882,"2463","33346",木倉コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8401661882,134.159052578,"2512"
134.100243522,34.8514071143,"2464","33346",矢田公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8514071143,134.100243522,"2513"
134.080193565,34.8475705009,"2465","33346",矢田部公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8475705009,134.080193565,"2514"
134.158712913,34.8068926445,"2466","33346",由加神社,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8068926445,134.158712913,"2515"
134.152599,34.797339,"2467","33346",和気駅,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.797339,134.152599,"2516"
134.154842,34.799971,"2468","33346",和気閑谷高等学校,岡山県和気郡和気町尺所15,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.799971,134.154842,"2517"
134.145176,34.803609,"2469","33346",和気小学校,岡山県和気郡和気町和気199,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.803609,134.145176,"2518"
134.145343,34.804426,"2470","33346",和気地区公民館,岡山県和気郡和気町和気196番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.804426,134.145343,"2519"
134.165146,34.811303,"2471","33346",和気中学校,岡山県和気郡和気町泉375-1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.811303,134.165146,"2520"
134.157564,34.802887,"2472","33346",和気町役場,岡山県和気郡和気町尺所555,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.802887,134.157564,"2521"
134.144940218,34.8044284776,"2473","33346",和気幼稚園,岡山県和気郡和気町和気204,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.8044284776,134.144940218,"2522"
133.821194374,34.6020482169,"2474","33423",いぶき荘,岡山県都窪郡早島町早島1903番地3,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.6020482169,133.821194374,"2523"
133.829459,34.606076,"2475","33423",さつき荘,岡山県都窪郡早島町早島328,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.606076,133.829459,"2524"
133.831961116,34.6139822842,"2476","33423",すずめ池公園,岡山県都窪郡早島町若宮,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6139822842,133.831961116,"2525"
133.831967666,34.6072508749,"2477","33423",安養院境内,岡山県都窪郡早島町塩津,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6072508749,133.831967666,"2526"
133.819235731,34.6004319277,"2478","33423",宮山グランド,岡山県都窪郡早島町早島2240番地11,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6004319277,133.819235731,"2527"
133.826487,34.613956,"2479","33423",県立早島養護学校体育館,岡山県都窪郡早島町早島4063,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.613956,133.826487,"2528"
133.820013964,34.6165971061,"2480","33423",深砂グランド,岡山県都窪郡早島町矢尾858番地,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6165971061,133.820013964,"2529"
133.809355,34.605065,"2481","33423",西コミュニティセンター,岡山県都窪郡早島町早島2818-1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.605065,133.809355,"2530"
133.8264314,34.60682925,"2482","33423",早島公園,岡山県都窪郡早島町,緊急待避所,"-1","-1","0","0","0","0","0","1","1",,34.60682925,133.8264314,"2531"
133.827431,34.605179,"2483","33423",早島小学校,岡山県都窪郡早島町早島1297-1,避難場所、緊急待避所,"-1","-1","0","0","0","0","0","1","1",,34.605179,133.827431,"2532"
133.817765,34.600512,"2484","33423",早島中学校,岡山県都窪郡早島町早島2180,避難場所、緊急待避所,"-1","-1","0","0","0","0","0","1","1",,34.600512,133.817765,"2533"
133.825875,34.601652,"2485","33423",早島幼稚園本園,岡山県都窪郡早島町前潟138,避難場所、緊急待避所,"-1","-1","0","0","0","0","0","1","1",,34.601652,133.825875,"2534"
133.83134313,34.6164318847,"2486","33423",大谷荘,岡山県都窪郡早島町若宮,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.6164318847,133.83134313,"2535"
133.822170731,34.6102496813,"2487","33423",大池広場,岡山県都窪郡早島町大池,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6102496813,133.822170731,"2536"
133.826249456,34.6001752228,"2488","33423",地域福祉センター,岡山県都窪郡早島町前潟249番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.6001752228,133.826249456,"2537"
133.826572969,34.5997786036,"2489","33423",中央公民館,岡山県都窪郡早島町前潟240,避難場所、緊急待避所,"-1","-1","0","0","0","0","0","1","4",,34.5997786036,133.826572969,"2538"
133.821752416,34.6147050621,"2490","33423",中山広場,岡山県都窪郡早島町中山,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6147050621,133.821752416,"2539"
133.827934,34.601377,"2491","33423",町民総合会館,岡山県都窪郡早島町前潟370-1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.601377,133.827934,"2540"
133.829647198,34.6011864133,"2492","33423",南グランド,岡山県都窪郡早島町前潟395番地2,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6011864133,133.829647198,"2541"
133.816831267,34.6119603235,"2493","33423",備南台広場,岡山県都窪郡早島町備南台,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6119603235,133.816831267,"2542"
133.825682072,34.6043323276,"2494","33423",妙法寺境内,岡山県都窪郡早島町頓行,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6043323276,133.825682072,"2543"
133.822553884,34.6048754369,"2495","33423",薬師院境内,岡山県都窪郡早島町長津,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6048754369,133.822553884,"2544"
133.834092986,34.6070478591,"2496","33423",龍神社境内,岡山県都窪郡早島町塩津,緊急待避所,"-1","-1","0","0","0","0","0","1","3",,34.6070478591,133.834092986,"2545"
133.549917855,34.5111234564,"2497","33445",クレスト東公会堂,岡山県浅口郡里庄町,第一次避難場所,"430","-1","0","0","0","0","0","1","3",,34.5111234564,133.549917855,"2546"
133.546644986,34.5087998135,"2498","33445",クレスト南公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",,34.5087998135,133.546644986,"2547"
133.547613,34.511996,"2499","33445",クレスト北公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",,34.511996,133.547613,"2548"
133.558924739,34.5077427307,"2500","33445",安広公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",,34.5077427307,133.558924739,"2549"
133.549442089,34.5065837661,"2501","33445",駅前コミュニティーセンター,岡山県浅口郡里庄町,広域避難場所,"50","-1","0","0","0","0","0","1","3",http://www.town.satosho.okayama.jp/assets/users/nouken_nourin/files/nouken_nourin_masterpl_houshin2.pdf,34.5065837661,133.549442089,"2550"
133.549424479,34.5065298612,"2502","33445",駅前公会堂,岡山県浅口郡里庄町,第一次避難場所,"40","-1","0","0","0","0","0","1","3",,34.5065298612,133.549424479,"2551"
133.572742974,34.5209555779,"2503","33445",屋中公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",http://www.town.satosho.okayama.jp/assets/users/nouken_nourin/files/nouken_nourin_masterpl_houshin2.pdf,34.5209555779,133.572742974,"2552"
133.568454019,34.5305855335,"2504","33445",岩村コミュニティー広場,岡山県浅口郡里庄町里見9763番地1、里見9762番地1,広域避難場所,"800","-1","0","0","0","0","0","1","3",,34.5305855335,133.568454019,"2553"
133.567826459,34.5316029192,"2505","33445",岩村公会堂,岡山県浅口郡里庄町,第一次避難場所,"30","-1","0","0","0","0","0","1","3",,34.5316029192,133.567826459,"2554"
133.554195245,34.5066870523,"2506","33445",宮地公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",,34.5066870523,133.554195245,"2555"
133.556009954,34.5075503622,"2507","33445",狭田公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",,34.5075503622,133.556009954,"2556"
133.565082692,34.4986793141,"2508","33445",金山公会堂,岡山県浅口郡里庄町,第一次避難場所,"530","-1","0","0","0","0","0","1","3",,34.4986793141,133.565082692,"2557"
133.536603,34.49617,"2509","33445",君賀原公会堂,岡山県浅口郡里庄町,第一次避難場所,"30","-1","0","0","0","0","0","1","3",,34.49617,133.536603,"2558"
133.556886127,34.5142155651,"2510","33445",健康福祉センター,岡山県浅口郡里庄町里見1107番地2,広域避難場所,"250","-1","0","0","0","0","0","1","3",,34.5142155651,133.556886127,"2559"
133.562915,34.523632,"2511","33445",古井公会堂,岡山県浅口郡里庄町,第一次避難場所,"20","-1","0","0","0","0","0","1","3",,34.523632,133.562915,"2560"
133.563271456,34.5161842274,"2512","33445",高岡公会堂,岡山県浅口郡里庄町,第一次避難場所,"40","-1","0","0","0","0","0","1","3",http://www.town.satosho.okayama.jp/assets/users/nouken_nourin/files/nouken_nourin_masterpl_houshin2.pdf,34.5161842274,133.563271456,"2561"
